id,doi,trueSubject,predicted,isCorrect
doi:10.7910/DVN/ARM6TL,doi:10.7910/DVN/ARM6TL,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/NX1O6P,doi:10.7910/DVN/NX1O6P,"['Law', 'Social Sciences']",['Law'],True
doi:10.7910/DVN/UMRDI3,doi:10.7910/DVN/UMRDI3,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/BBBGKI,doi:10.7910/DVN/BBBGKI,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/ARROMER1994-TOP024,hdl:1902.4/ARROMER1994-TOP024,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YPKDG,doi:10.7910/DVN/YPKDG,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XQ4H3Z,doi:10.7910/DVN/XQ4H3Z,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/CKX4RP,doi:10.7910/DVN/CKX4RP,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
doi:10.21223/G3RMSH,doi:10.21223/G3RMSH,"['Agricultural Sciences', 'Social Sciences']","['Medicine, Health and Life Sciences']",False
doi:10.7910/DVN/DV5HRQ,doi:10.7910/DVN/DV5HRQ,['Social Sciences'],"['Agricultural Sciences', 'Social Sciences']",True
doi:10.7910/DVN/8M5SMC,doi:10.7910/DVN/8M5SMC,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAP2008-08US2,hdl:1902.4/USAP2008-08US2,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/GBSSLT1975-CQ974,hdl:1902.4/GBSSLT1975-CQ974,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/O3Q8N,doi:10.7910/DVN/O3Q8N,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/2NSO54,doi:10.7910/DVN/2NSO54,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAIPOCNUS2000-17,hdl:1902.4/USAIPOCNUS2000-17,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USCBSNYT2012-11A,hdl:1902.4/USCBSNYT2012-11A,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/QXT2KS,doi:10.7910/DVN/QXT2KS,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.7910/DVN/U16NEI,doi:10.7910/DVN/U16NEI,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YEZGLN,doi:10.7910/DVN/YEZGLN,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/WGEAK6,doi:10.7910/DVN/WGEAK6,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/GTK2PW,doi:10.7910/DVN/GTK2PW,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YV95EI,doi:10.7910/DVN/YV95EI,['Social Sciences'],['Arts and Humanities'],False
doi:10.7910/DVN/BM11LP,doi:10.7910/DVN/BM11LP,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.11588/data/10099,doi:10.11588/data/10099,"['Medicine, Health and Life Sciences', 'Social Sciences']",['Social Sciences'],True
hdl:1902.4/USAIPOSPGO1988-GIVE,hdl:1902.4/USAIPOSPGO1988-GIVE,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/Z9LCSD,doi:10.7910/DVN/Z9LCSD,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/MVE1YC,doi:10.7910/DVN/MVE1YC,['Physics'],['Earth and Environmental Sciences'],False
doi:10.7910/DVN/B7IE3V,doi:10.7910/DVN/B7IE3V,['Arts and Humanities'],['Arts and Humanities'],True
hdl:11529/10548568,hdl:11529/10548568,['Agricultural Sciences'],"['Agricultural Sciences', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/TZC4TX,doi:10.7910/DVN/TZC4TX,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/VRQPKC,doi:10.7910/DVN/VRQPKC,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/EIBJFJ,doi:10.7910/DVN/EIBJFJ,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/USCBSNYT2010-02A,hdl:1902.4/USCBSNYT2010-02A,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XAQSVF,doi:10.7910/DVN/XAQSVF,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/GQN6A,doi:10.7910/DVN/GQN6A,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/1ZRCKA,doi:10.7910/DVN/1ZRCKA,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/PE4ZHK,doi:10.7910/DVN/PE4ZHK,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/E9HGMX,doi:10.7910/DVN/E9HGMX,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/AQLN2I,doi:10.7910/DVN/AQLN2I,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.7910/DVN/EFINGC,doi:10.7910/DVN/EFINGC,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/GV48ZJ,doi:10.7910/DVN/GV48ZJ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/7AWDXU,doi:10.7910/DVN/7AWDXU,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBUSIA1987-I87064,hdl:1902.4/GBUSIA1987-I87064,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/JD6WJL,doi:10.7910/DVN/JD6WJL,['Arts and Humanities'],['Arts and Humanities'],True
hdl:11529/10594,hdl:11529/10594,['Agricultural Sciences'],['Agricultural Sciences'],True
hdl:1902.4/USNBC1984-NATELEC-NY,hdl:1902.4/USNBC1984-NATELEC-NY,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/26895,doi:10.7910/DVN/26895,['Social Sciences'],['Social Sciences'],True
doi:10.21223/BYNPRW,doi:10.21223/BYNPRW,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/DARJBE,doi:10.7910/DVN/DARJBE,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/FMYFXZ,doi:10.7910/DVN/FMYFXZ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/TJNFA,doi:10.7910/DVN/TJNFA,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KBCAVO,doi:10.7910/DVN/KBCAVO,"['Computer and Information Science', 'Engineering']",['Computer and Information Science'],True
doi:10.7910/DVN/GIMEBI,doi:10.7910/DVN/GIMEBI,['Social Sciences'],['Social Sciences'],True
doi:10.34894/3WS52P,doi:10.34894/3WS52P,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/WLKWQ7,doi:10.7910/DVN/WLKWQ7,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/FYJ6YT,doi:10.7910/DVN/FYJ6YT,"['Arts and Humanities', 'Medicine, Health and Life Sciences', 'Other']",['Social Sciences'],False
doi:10.34894/5ZTY5O,doi:10.34894/5ZTY5O,"['Arts and Humanities', 'Earth and Environmental Sciences']",['Arts and Humanities'],True
doi:10.7910/DVN/INXOOI,doi:10.7910/DVN/INXOOI,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/IBDWAV,doi:10.7910/DVN/IBDWAV,"['Agricultural Sciences', 'Earth and Environmental Sciences']",['Agricultural Sciences'],True
doi:10.7910/DVN/DQZRTS,doi:10.7910/DVN/DQZRTS,"['Law', 'Social Sciences']",['Law'],True
doi:10.7910/DVN/FD9L6S,doi:10.7910/DVN/FD9L6S,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAIPO1953-0515,hdl:1902.4/USAIPO1953-0515,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/RZCGED,doi:10.7910/DVN/RZCGED,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/DTSF9C,doi:10.7910/DVN/DTSF9C,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/NQELML,doi:10.7910/DVN/NQELML,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/3PUVR5,doi:10.7910/DVN/3PUVR5,"['Law', 'Social Sciences']",['Law'],True
hdl:1902.4/GBSSLT65-CQ436,hdl:1902.4/GBSSLT65-CQ436,['Social Sciences'],['Social Sciences'],True
doi:10.34894/9ZTLH6,doi:10.34894/9ZTLH6,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/FL7IVI,doi:10.7910/DVN/FL7IVI,['Chemistry'],"['Chemistry', 'Medicine, Health and Life Sciences', 'Physics']",True
hdl:1902.4/CNCIPO88-767T,hdl:1902.4/CNCIPO88-767T,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/V1JBQQ,doi:10.7910/DVN/V1JBQQ,['Business and Management'],['Business and Management'],True
doi:10.7910/DVN/QOU2CB,doi:10.7910/DVN/QOU2CB,['Computer and Information Science'],"['Computer and Information Science', 'Medicine, Health and Life Sciences']",True
hdl:1902.4/USAIPO1988-1297G,hdl:1902.4/USAIPO1988-1297G,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/J3IKBY,doi:10.7910/DVN/J3IKBY,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
doi:10.7910/DVN/1PDFFE,doi:10.7910/DVN/1PDFFE,"['Earth and Environmental Sciences', 'Other']",['Earth and Environmental Sciences'],True
doi:10.18738/T8/K0NKVT,doi:10.18738/T8/K0NKVT,['Earth and Environmental Sciences'],['Earth and Environmental Sciences'],True
doi:10.7910/DVN/TYFH0V,doi:10.7910/DVN/TYFH0V,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USAIPO1968-0763,hdl:1902.4/USAIPO1968-0763,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USMISCATS1990-NATLSEC14,hdl:1902.4/USMISCATS1990-NATLSEC14,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/TORLVE,doi:10.7910/DVN/TORLVE,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/8QAX5U,doi:10.7910/DVN/8QAX5U,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/XW7TFI,doi:10.7910/DVN/XW7TFI,['Arts and Humanities'],['Social Sciences'],False
doi:10.7910/DVN/FUISIB,doi:10.7910/DVN/FUISIB,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/BWZBPL,doi:10.7910/DVN/BWZBPL,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/HGKE3Q,doi:10.7910/DVN/HGKE3Q,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/CBY1QQ,doi:10.7910/DVN/CBY1QQ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/F2CETN,doi:10.7910/DVN/F2CETN,"['Computer and Information Science', 'Social Sciences']","['Computer and Information Science', 'Social Sciences']",True
doi:10.34894/TJ8BSB,doi:10.34894/TJ8BSB,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
hdl:1902.4/USCA1978-08,hdl:1902.4/USCA1978-08,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/C1K7CA,doi:10.7910/DVN/C1K7CA,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/RDHJQZ,doi:10.7910/DVN/RDHJQZ,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/GBUSIA1967-RIDER3,hdl:1902.4/GBUSIA1967-RIDER3,['Social Sciences'],['Arts and Humanities'],False
doi:10.7910/DVN/804I8N,doi:10.7910/DVN/804I8N,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/4O8LS6,doi:10.7910/DVN/4O8LS6,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/TM9TRQ,doi:10.7910/DVN/TM9TRQ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/AN9KSU,doi:10.7910/DVN/AN9KSU,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/FRUSIA1986-I86029,hdl:1902.4/FRUSIA1986-I86029,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ZYQP1H,doi:10.7910/DVN/ZYQP1H,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/J3WBF4,doi:10.7910/DVN/J3WBF4,"['Earth and Environmental Sciences', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/CHT67I,doi:10.7910/DVN/CHT67I,['Social Sciences'],"['Medicine, Health and Life Sciences']",False
doi:10.7910/DVN/CJQWGU,doi:10.7910/DVN/CJQWGU,"['Agricultural Sciences', 'Earth and Environmental Sciences']","['Agricultural Sciences', 'Social Sciences']",True
hdl:1902.4/FRBVA90-213,hdl:1902.4/FRBVA90-213,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/FY35JV,doi:10.7910/DVN/FY35JV,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/MXGD3D,doi:10.7910/DVN/MXGD3D,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/ITDOXA68-8545-2,hdl:1902.4/ITDOXA68-8545-2,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/YQTPI,doi:10.7910/DVN/YQTPI,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/2JMOSJ,doi:10.7910/DVN/2JMOSJ,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/HTHO4V,doi:10.7910/DVN/HTHO4V,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/0QUWV2,doi:10.7910/DVN/0QUWV2,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.34894/QCGCLM,doi:10.34894/QCGCLM,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/25HKYW,doi:10.7910/DVN/25HKYW,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/KZITSN,doi:10.7910/DVN/KZITSN,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/DIHEWS,doi:10.7910/DVN/DIHEWS,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/5WTXKZ,doi:10.7910/DVN/5WTXKZ,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USMI2012-STPRIM-IL,hdl:1902.4/USMI2012-STPRIM-IL,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ZAZNYP,doi:10.7910/DVN/ZAZNYP,"['Earth and Environmental Sciences', 'Social Sciences']","['Agricultural Sciences', 'Social Sciences']",True
hdl:1902.4/USCROS1948-NJAUG,hdl:1902.4/USCROS1948-NJAUG,['Social Sciences'],['Social Sciences'],True
doi:10.18710/LOCNET,doi:10.18710/LOCNET,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.18710/8YJFTX,doi:10.18710/8YJFTX,['Social Sciences'],"[""['Earth and Environmental Sciences"", 'Social Sciences']",True
doi:10.7910/DVN/6FX9F4,doi:10.7910/DVN/6FX9F4,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/DJ3JID,doi:10.7910/DVN/DJ3JID,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/MXGEO1993-CPDF9303,hdl:1902.4/MXGEO1993-CPDF9303,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CMQSTO,doi:10.7910/DVN/CMQSTO,['Social Sciences'],['Social Sciences'],True
doi:10.34894/WQJIK7,doi:10.34894/WQJIK7,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
hdl:1902.4/USNORC1956-0393,hdl:1902.4/USNORC1956-0393,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/HWPH5D,doi:10.7910/DVN/HWPH5D,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.18710/5MS1JK,doi:10.18710/5MS1JK,['Business and Management'],"['Business and Management', 'Social Sciences']",True
doi:10.7910/DVN/5SCUFE,doi:10.7910/DVN/5SCUFE,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/J69VVB,doi:10.7910/DVN/J69VVB,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/3M9OD8,doi:10.7910/DVN/3M9OD8,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USFM2011-015,hdl:1902.4/USFM2011-015,['Social Sciences'],['Social Sciences'],True
doi:10.18738/T8/FOK0UD,doi:10.18738/T8/FOK0UD,['Physics'],['Physics'],True
doi:10.7910/DVN/O0MBCX,doi:10.7910/DVN/O0MBCX,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/AHYYYE,doi:10.7910/DVN/AHYYYE,"['Medicine, Health and Life Sciences']","['Chemistry', 'Engineering', 'Medicine, Health and Life Sciences', 'Physics']",True
doi:10.7910/DVN/LG3PA4,doi:10.7910/DVN/LG3PA4,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/IHVR6L,doi:10.7910/DVN/IHVR6L,"['Agricultural Sciences', 'Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
hdl:1902.4/USAPICR1996-850L,hdl:1902.4/USAPICR1996-850L,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ZZZSOR,doi:10.7910/DVN/ZZZSOR,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/OFZL19,doi:10.7910/DVN/OFZL19,['Earth and Environmental Sciences'],"['Earth and Environmental Sciences', 'Other']",True
doi:10.7910/DVN/PASQSB,doi:10.7910/DVN/PASQSB,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/BRDIR1993-00329,hdl:1902.4/BRDIR1993-00329,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CKVGBG,doi:10.7910/DVN/CKVGBG,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBSSLT1981-CQ791,hdl:1902.4/GBSSLT1981-CQ791,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/JPCBSNYTTBS85-8507JP,hdl:1902.4/JPCBSNYTTBS85-8507JP,['Social Sciences'],['Social Sciences'],True
doi:10.34894/TLQD2C,doi:10.34894/TLQD2C,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/EPRUQ3,doi:10.7910/DVN/EPRUQ3,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/8K2RNH,doi:10.7910/DVN/8K2RNH,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/M2U0KV,doi:10.7910/DVN/M2U0KV,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CLEDDX,doi:10.7910/DVN/CLEDDX,"['Other', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/UGTP8G,doi:10.7910/DVN/UGTP8G,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/MCAIPOSP95-95004MX,hdl:1902.4/MCAIPOSP95-95004MX,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/AEZGI6,doi:10.7910/DVN/AEZGI6,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/87KYRV,doi:10.7910/DVN/87KYRV,['Social Sciences'],['Social Sciences'],True
doi:10.34894/PFFD35,doi:10.34894/PFFD35,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/9FVZBD,doi:10.7910/DVN/9FVZBD,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/GBSSLT61-CQ220B,hdl:1902.4/GBSSLT61-CQ220B,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/NRPVSC,doi:10.7910/DVN/NRPVSC,['Social Sciences'],"['Agricultural Sciences', 'Social Sciences']",True
doi:10.7910/DVN/WFYSJ,doi:10.7910/DVN/WFYSJ,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/Z5HUUE,doi:10.7910/DVN/Z5HUUE,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/0YZQ0K,doi:10.7910/DVN/0YZQ0K,"['Medicine, Health and Life Sciences', 'Social Sciences']","['Medicine, Health and Life Sciences', 'Social Sciences']",True
doi:10.34894/VWUEJA,doi:10.34894/VWUEJA,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
doi:10.7910/DVN/OOMED8,doi:10.7910/DVN/OOMED8,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/HGALDO,doi:10.7910/DVN/HGALDO,['Other'],"['Medicine, Health and Life Sciences', 'Physics']",False
doi:10.7910/DVN/EWANPP,doi:10.7910/DVN/EWANPP,['Arts and Humanities'],['Arts and Humanities'],True
hdl:1902.4/USPSRA1998-ENT008AB,hdl:1902.4/USPSRA1998-ENT008AB,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/FPN4B9,doi:10.7910/DVN/FPN4B9,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
hdl:1902.4/USIPSOSREID2002-105,hdl:1902.4/USIPSOSREID2002-105,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/W6MA8J,doi:10.7910/DVN/W6MA8J,"['Medicine, Health and Life Sciences']","['Medicine, Health and Life Sciences']",True
doi:10.7910/DVN/BQFHFG,doi:10.7910/DVN/BQFHFG,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/96DG2V,doi:10.7910/DVN/96DG2V,['Social Sciences'],['Social Sciences'],True
doi:10.34894/AB1XHP,doi:10.34894/AB1XHP,"['Arts and Humanities', 'Earth and Environmental Sciences']","['Arts and Humanities', 'Earth and Environmental Sciences']",True
hdl:1902.4/JPJIJI71-4484,hdl:1902.4/JPJIJI71-4484,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/CTYSGG,doi:10.7910/DVN/CTYSGG,['Arts and Humanities'],['Arts and Humanities'],True
hdl:11529/10134,hdl:11529/10134,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/MWZIQ5,doi:10.7910/DVN/MWZIQ5,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/XKLGTI,doi:10.7910/DVN/XKLGTI,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/7DRBDO,doi:10.7910/DVN/7DRBDO,['Computer and Information Science'],"['Arts and Humanities', 'Social Sciences']",False
hdl:1902.4/USLAT2002-475,hdl:1902.4/USLAT2002-475,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USABCWASH1995-5800,hdl:1902.4/USABCWASH1995-5800,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/SHVAKE,doi:10.7910/DVN/SHVAKE,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.21421/D2/3MMMLW,doi:10.21421/D2/3MMMLW,['Agricultural Sciences'],['Agricultural Sciences'],True
doi:10.7910/DVN/YQUCRO,doi:10.7910/DVN/YQUCRO,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/GIO1FR,doi:10.7910/DVN/GIO1FR,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/SFMH1T,doi:10.7910/DVN/SFMH1T,"['Law', 'Social Sciences']",['Social Sciences'],True
doi:10.7910/DVN/G5IRND,doi:10.7910/DVN/G5IRND,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/0KL6JK,doi:10.7910/DVN/0KL6JK,['Social Sciences'],['Social Sciences'],True
hdl:1902.4/USCBS2003-07A,hdl:1902.4/USCBS2003-07A,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/0TGRJO,doi:10.7910/DVN/0TGRJO,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/2UEA9M,doi:10.7910/DVN/2UEA9M,"['Chemistry', 'Medicine, Health and Life Sciences']",['Chemistry'],True
hdl:1902.4/USCBS2008-03B,hdl:1902.4/USCBS2008-03B,['Social Sciences'],['Social Sciences'],True
doi:10.7910/DVN/ELSYXO,doi:10.7910/DVN/ELSYXO,"['Computer and Information Science', 'Mathematical Sciences', 'Social Sciences']","['Computer and Information Science', 'Social Sciences']",True
doi:10.7910/DVN/5IJCK2,doi:10.7910/DVN/5IJCK2,"['Law', 'Social Sciences']","['Law', 'Social Sciences']",True
doi:10.7910/DVN/42ZEHG,doi:10.7910/DVN/42ZEHG,['Arts and Humanities'],['Arts and Humanities'],True
doi:10.7910/DVN/CJ89AJ,doi:10.7910/DVN/CJ89AJ,['Arts and Humanities'],['Arts and Humanities'],True
