dimension,value,id
happiness,medium,1629738873281454085
life satisfaction,medium,1629738873281454085
positive functioning,high,1629738873281454085
expressing optimism,high,1629738873281454085
anxiety,low,1629738873281454085
expressing altruism,high,1629738873281454085
quality of relationships,medium,1629738873281454085
belonging to society,medium,1629738873281454085
expressing gratitude,low,1629738873281454085
perceiving discrimination,low,1629738873281454085
expressing government approval,low,1629738873281454085
feeling having a political voice,medium,1629738873281454085
promoting good,high,1629738873281454085
describing health limitations,low,1629738873281454085
expressing empathy,medium,1629738873281454085
happiness,high,1628373724654104576
life satisfaction,high,1628373724654104576
positive functioning,high,1628373724654104576
expressing gratitude,medium,1628373724654104576
expressing trust,medium,1628373724654104576
expressing government approval,low,1628373724654104576
having hope,medium,1628373724654104576
promoting good,medium,1628373724654104576
expressing empathy,low,1628373724654104576
happiness,low,1629489971110322180
life satisfaction,low,1629489971110322180
fear of future,high,1629489971110322180
vitality,low,1629489971110322180
positive functioning,low,1629489971110322180
depression,high,1629489971110322180
anxiety,high,1629489971110322180
suffering,high,1629489971110322180
expressing altruism,medium,1629489971110322180
loneliness,high,1629489971110322180
quality of relationships,low,1629489971110322180
belonging to society,low,1629489971110322180
expressing gratitude,medium,1629489971110322180
feeling loved by god,medium,1629489971110322180
having hope,medium,1629489971110322180
expressing delayed gratification,low,1629489971110322180
promoting good,medium,1629489971110322180
expressing empathy,high,1629489971110322180
describing health limitations,medium,1629489971110322180
happiness,high,1632422792791486464
life satisfaction,high,1632422792791486464
positive functioning,high,1632422792791486464
expressing optimism,high,1632422792791486464
expressing gratitude,high,1632422792791486464
expressing altruism,medium,1632422792791486464
expressing government approval,null,1632422792791486464
having hope,high,1632422792791486464
promoting good,high,1632422792791486464
expressing empathy,high,1632422792791486464
life satisfaction,medium,1628513159962058754
happiness,medium,1628513159962058754
vitality,medium,1628513159962058754
expressing gratitude,medium,1628513159962058754
quality of relationships,low,1628513159962058754
expressing delayed gratification,medium,1628513159962058754
promoting good,low,1628513159962058754
expressing gratitude,low,1633922731589632005
mastery (ability or capability),medium,1633922731589632005
having hope,high,1633922731589632005
anxiety,medium,1629912881298030593
fear of future,low,1629912881298030593
suffering,low,1629912881298030593
quality of relationships,medium,1629912881298030593
expressing trust,medium,1629912881298030593
having hope,medium,1629912881298030593
expressing delayed gratification,medium,1629912881298030593
expressing empathy,medium,1629912881298030593
expressing optimism,medium,1629062903109132288
positive functioning,medium,1629062903109132288
life satisfaction,medium,1629062903109132288
expressing gratitude,medium,1629062903109132288
mastery (ability or capability),high,1629062903109132288
expressing government approval,low,1629062903109132288
having hope,medium,1629062903109132288
expressing empathy,low,1629062903109132288
appreciation,high,1628164674624561152
positive functioning,medium,1628164674624561152
purpose in life,low,1628164674624561152
expressing gratitude,high,1628164674624561152
feeling loved by others,medium,1628164674624561152
expressing delayed gratification,medium,1628164674624561152
promoting good,medium,1628164674624561152
having hope,medium,1628164674624561152
expressing empathy,high,1628164674624561152
happiness,high,1630989327512600588
life satisfaction,high,1630989327512600588
positive functioning,high,1630989327512600588
expressing optimism,high,1630989327512600588
expressing gratitude,high,1630989327512600588
expressing altruism,high,1630989327512600588
charitable giving/helping,high,1630989327512600588
volunteering,high,1630989327512600588
expressing empathy,high,1630989327512600588
happiness,medium,1630346398611697671
life satisfaction,medium,1630346398611697671
positive functioning,medium,1630346398611697671
job satisfaction,medium,1630346398611697671
belonging to society,medium,1630346398611697671
expressing gratitude,low,1630346398611697671
quality of relationships,medium,1630346398611697671
financial or material worry,medium,1630346398611697671
having hope,high,1630346398611697671
happiness,medium,1631561244887883778
life satisfaction,medium,1631561244887883778
positive functioning,medium,1631561244887883778
expressing gratitude,high,1631561244887883778
quality of relationships,medium,1631561244887883778
having hope,high,1631561244887883778
expressing government approval,medium,1631561244887883778
feeling having a political voice,medium,1631561244887883778
expressing empathy,high,1631561244887883778
happiness,low,1628518782925668353
resilience,medium,1628518782925668353
self-esteem,medium,1628518782925668353
life satisfaction,low,1628518782925668353
vitality,medium,1628518782925668353
expressing altruism,medium,1628518782925668353
quality of relationships,medium,1628518782925668353
expressing government approval,low,1628518782925668353
promoting good,medium,1628518782925668353
having hope,medium,1628518782925668353
expressing empathy,low,1628518782925668353
anxiety,high,1631465394459545600
fear of future,high,1631465394459545600
suffering,high,1631465394459545600
expressing gratitude,high,1631465394459545600
financial or material worry,high,1631465394459545600
charitable giving/helping,medium,1631465394459545600
expressing empathy,high,1631465394459545600
expressing optimism,medium,1627027853790289921
life satisfaction,medium,1627027853790289921
positive functioning,medium,1627027853790289921
purpose in life,medium,1627027853790289921
resilience,high,1627027853790289921
self-esteem,medium,1627027853790289921
expressing altruism,medium,1627027853790289921
quality of relationships,low,1627027853790289921
belonging to society,medium,1627027853790289921
expressing gratitude,low,1627027853790289921
balance in the various aspects of own life,low,1627027853790289921
feeling having a political voice,high,1627027853790289921
expressing government approval,medium,1627027853790289921
expressing empathy,high,1627027853790289921
happiness,high,1626768044746760194
life satisfaction,high,1626768044746760194
positive functioning,high,1626768044746760194
expressing optimism,high,1626768044746760194
expressing altruism,medium,1626768044746760194
expressing gratitude,medium,1626768044746760194
having hope,high,1626768044746760194
expressing empathy,high,1626768044746760194
happiness,medium,1631839234158997507
vitality,high,1631839234158997507
having energy,high,1631839234158997507
positive functioning,medium,1631839234158997507
mastery (ability or capability),medium,1631839234158997507
balance in the various aspects of own life,medium,1631839234158997507
having hope,high,1631839234158997507
promoting good,medium,1631839234158997507
expressing delayed gratification,medium,1631839234158997507
describing health limitations,medium,1631839234158997507
happiness,high,1630591575087521792
life satisfaction,high,1630591575087521792
positive functioning,high,1630591575087521792
expressing job satisfaction,high,1630591575087521792
expressing optimism,high,1630591575087521792
