tweet_lang,message_id,tweet_text
en,1629471703578423296,"Remember we’ve been sorting out Penny Lane Retail Park? Well this is the side of @IcelandFoods - would you shop here? 

#pennylanewombles #KeepLiverpoolTidy #LitterHeroes #biglitter #glitternotlitter #painintheglass #pennylane #lovewhereyoulive #litterattractslitter https://t.co/sx71XuhO2D"
en,1633845314393346055,"I had the best Birthday yesterday! 🎂🎉🥰 Thank you to my amazing family for making it so special! I’m blessed and thankful to God for another year of life, I pray this year is my best year yet! 🙌🏻🙏🏻🎂#HappyBirthday #birthdaygirl #lastyearinmyforties #blessed #weightlossjourney https://t.co/rNIIXjf0D7"
en,1630956021404319744,"@SkinnyLister @floggingmolly Such a pleasure to see you all again; I had definitely missed those faces. Much love to you all and safe travels as tour continues, dear friends! See you in the autumn for rounds two and three. 😍"
en,1630909294970572801,@vncdjm 🥰🥰🥰 you deserve it babe.  labyu and love my brother hehe
en,1629248485210955778,There will never be another like you…
en,1632737481027207168,All equipment see if it's trainable
en,1630687645293576193,@onetriickpony One of the baddest looking women in the entire world. Ism so supportive of you and your career Jesse. What a pleasure meeting you a few weeks ago in Pittsburgh at cheerleaders. You are even more beautiful in person. You are such a beautiful blessing from god. You are golden.
en,1632137347419500544,"perspective and unorthodox methods make him an intriguing and unforgettable character, and his integrity and courage make him a beacon of hope in a world that often seems dark and hopeless."
en,1632455419409883141,@l_f1i @MALIK_AF1 @jcas5320__ @roodio @Asinaazima @inbahappy1 @FaniIshaque @Umair_Scorpion @big_connector @DaulaKalim @Reechkvng1 @diamomee @tricha30 @RajeshParmar02 @JOAO_BAKASO Follow @Geng7xx ➕@LimitlesDesign_ & turn on notifications to boost your account daily ❤ ✨
en,1632462568949182465,"This will hurt for a long time. Thought we played well for the first half and then the second half was just a blur. Shaw and Bruno were completely embarrassing, especially the latter behaving like he was. We should have tried to shut it down at 0-3. #MUFC"
en,1629648446201245696,@MarcusRashford @ManUtd Please someone help me with the name of this theme song.
en,1632135787293597696,"Panther nation getting a lil too sweet on Anthony Richardson based on the #NFLCombine2023 . I would love to have him & he has the highest ceiling of the main 4 QBs coming out this year IMO, but he also I think has the 2nd lowest floor after Levis"
en,1629494626435362817,"@LukePollard As bad as they are, your lot aren’t a viable option. That’s the sad fact of all of this."
en,1632601444833435648,@BTS_twt_Junguk Mine king kookie mine strong brave sexy sweet king kookie in his kingdom all his glory they say drunk men speak the truth and tell no lies you keep speaking the truth my love 💘 they can't stop you anymore my love 💘 they can't hurt you anymore my love 💘 it's over with my love
en,1631718528385536002,@DMVFanatic1 I like Steph but I don't think he was a better player than Dame in college.
en,1626266146805620743,"@Cocospad @Longhouses1 @UKinUnion I threw my son's dad out the day the baby turned 6 months, he was having an affair, not my fault, I'll not be treated like that, mental torture, he blamed me for being a single mom for not even discussing it, wasn't  1 night stand but an affair. 
Why would I put myself through it"
en,1630873171384573952,@WifeKris4 @LiizCams lovely https://t.co/aUPQcyVnLS
en,1630660770915557379,@MRKrinkels They call this the democratization of animation like multiple times in the video lmao
en,1627144455022166017,Oh god https://t.co/Djuu96IsmE
en,1630212814429368321,One benefit to marrying me is I got health insurance just saying pretty big think about it
en,1625981127994253314,"Certified fraud examiner, help me examine this fraud that didn't grasp the basic of conduct during the national anthem rendition 🤣🤣"
en,1629846969429417987,I hear a lot of men complain about sharing their location with their spouse. My wife and I have a devoted relationship of trust. We share in case something happens to one another. Not because of espionage. The world is dangerous.
en,1630099715584036864,@JoeBklyn11236 @TomDankinson @TheRajGiri Right? As if anyone is enjoying that dumbass “Miz being secretly recorded” nonsense
en,1633767955166052356,"Work mood activated 🧰👨🏾‍🔧
EMMASCO COOLING TECHNOLOGY 
We are opened for business and we are here to help you guys on your Cars such as Servicing of Air Conditions System, Repairs of Air Conditions Faults and Installing of Air Conditions.

CONTACT: +233247853567 https://t.co/y8L4ERQ6sW"
en,1629793224289140737,@thehill Who really cares? He has proven unworthy like the boss whose ass he kissed over and over. We need a leader?
en,1629171352346263552,Why do short work days always seem longer? Ughhh I wanna go hoommeee #sendhelp
en,1628280161492938754,Clinical hasn’t been cancelled yet but I am actually TERRIFIED to drive to the hospital tomorrow morning like I’m literally afraid for my life 🥲
en,1626983108925919240,I’d of played Gordon over Anderson 🤔 still happy with that line up! Hopefully the decent Maxi turns up 🙏🏻 #NUFC #HWTL
en,1630342642805653507,"Career tip for landing jobs like ""Certified Nursing Assistant - CNA"" in Ravenswood, WV. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #NursingAssistant #CertifiedNursingAssistant"
en,1627747393965027334,"This is an updated @LAPDMPU poster for Collin Best, 27, autistic and missing. Yesterday Macys allowed me to view surveillance of Collin from Feb 7th. He is most likely in downtown LA around 7th and Figueroa and traveling along the metro red line. Please call 911 w/ conf sighting https://t.co/qnDhrpOG6y"
en,1629269784670904320,@jeremyholtbooks @DCComics So happy for you! 👏👏👏
en,1629785031836155905,@keiththecamel @Ben_E89 @BigNonVeganDave I hope they lose 12-0. If that makes me weird so be it
en,1631352515038945280,Felt like going and never coming back
en,1634315827464765445,So happy to be here and see all the beauty of this unusual and contrasting city! And insanely glad to meet all the wonderful people!! 🤍🇹🇷 https://t.co/43zQrc78G5
en,1630464365441736704,Why the weyrey they off comment session no worry dem go soon vote u out too
en,1632089530374266881,@RHS_SID @RDaleBaseball @WTJonesField @RHS_sports Really enjoyed coaching on that field last year. Hope to do it again this year
en,1627934232545984512,I hope @JheneAiko is dropping merch or something more than the bowls on Wednesday 😫🙏🏽🙏🏽🙏🏽✨✨✨🤗
en,1629863744011481089,Manny Machado is a Padre for life. Never any doubt
en,1626672030811578372,"Aah @Reds Baseball, the one thing I despise till this time of year. When I hear this sound, I fall in love all over again. #SpringTraining2023"
en,1632297305331097603,"If you’re a business owner, you most likely understand how crucial it is to have a dedicated, hard-working team of employees. We use cognitive skills in just about everything we do in the workplace. https://t.co/UzftnwuhXw"
en,1626460785294598144,If u try me imma beat u like a man🤦🏿‍♀️😩😝😝😝😝🙄🤮
en,1629765664587264000,"Week 132 #MangrovesCleanupDrive

No one likes their home dirty not even marine animals.
Ocean gives us salt, shells, water, marine life by saving it, cleaning is the least we can do to return the favors.

Many thanks to all for contribution.
@MangroveForest @sumrag @moesgoi https://t.co/g7vDNu9jEz"
en,1629477143259361282,I'm mot tired. Yesterday was the first lethargic I've felt since I was a teen experimenting with marijuana psychedelics alcohol and pharmaceuticals. I never used anything that was harmful those were innoculsted involuntarily by seinycs who have no life and are looking for a peice
en,1629530247371673601,@Drmopaul Abeg make u help me i don chop my school fees and I get pay back abeg make u help me na the honest truth but no be everything I spend🙏 I spend ham on charging business within my school am a student of MAPOLY🙏
en,1626253976164515841,"@damsu1686 @MrMark_James @khamenei_ir Of course no worry, bcz it resides just in your delusion 🤭😘"
en,1632772778498695168,@DougWil18191271 Thank you sir! Big things are happening your way! Big congrats!
en,1609357845073649665,"Leaving by far the best year of my life with a grateful and a hopeful heart. No big promises this year - I will only strive to keep the momentum going. Let’s get this show on the road, 2023! 🍻 https://t.co/lhbBR181Op"
en,1628527952026603524,@talib_sidie @HonChernor @samurakamara201 Explain to me and the masses about panic ! Why and on what grounds humble President Bio is on panic. Words are good to use but when it doesn’t happen and tally? Don’t tweet.
en,1629371050269224960,i’m so tired of being in constant pain from all these surgeries and complications
en,1630953603123892226,"@BTS_twt_JHOBI What a joy it makes me to see that this boy achieves his goal, I want to wish you the best, you have a great charisma that you infect at all times, thank you for being humble, don't change that makes you look different from others, you are worth a lot as a human being, successes!"
en,1628045363696537603,"What muses me is most of what’s mostly equivalent to another always ends with a Or rather than an Al etc, so it’s kind of like having the best of both worlds only…."
en,1629465477146615808,"Gm Gm, Photography lovers ☀️

Have a great start of the weekend! https://t.co/oYXBUEz9Pn"
en,1630130647749521410,"#1 - Make a list/prioritise
Before starting your workday, create a to-do listt for week ahead. Prioritize the tasks and set achievable goals to accomplish by Friday. It will help you focus on what needs to be done, build confidence in your ability to get things done each week."
en,1630912153694642177,"The fact that Kanye West  proves you gotta flip some tables over, sometimes like Jesus #kanyewest  #addias"
en,1627761337899134978,"@MiguelMadeira11 @financequant @Noahpinion The Guardian article doesn't corroborate the 2nd claim and the DM article seems like a deceptive story for the gullible. Say ISIS online sympathisers are keen on aid relief in Muslim states, it won't follow that interest in such aid relief ipso facto classes you as terrorist."
en,1626665657663119370,"I usually drive to my weekly Playtest UK meetup, but today I got the train. One advantage is the ability to combine with a walk across central London and their photos like this. One disadvantage is not being able to stop outside the giraffe house when I drive past the zoo. https://t.co/wRYsky0p3x"
en,1626509971851472896,"@Kirkieboy If we sit back starstruck like we've done against most of the big 4 then it's just going to go one way, we might as well take the game to them & hope to score first, got to get into them from minute one, anythings possible 👍🏻"
en,1628291886342369280,@Fareedah8_ @Rumaan__ Would you like that? That would be great of you
en,1629271757243727872,"""Jennifer and Bill are such giving people. Their nonprofit helps people who need extra help take care of their pets. They understand the comfort and joy animals bring to their owners. This is just one of the many ways they help animals in the Murrells Inlet, South Carolina area. https://t.co/OYIwBroyTa"
