"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"resilience",0.302698145025295,0.190802348336595,0.8125,0.108093126385809,0.920774647887324,0.108093126385809,0.514433887136567,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"self-esteem",0.286256323777403,0.165598817151306,0.746666666666667,0.0931263858093126,0.899647887323944,0.0931263858093126,0.496387136566628,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"life satisfaction",0.350337268128162,0.232187344294968,0.693452380952381,0.139437462597247,0.853067047075606,0.139437462597247,0.496252254836427,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"fear of future",0.351180438448567,0.205472379969024,0.737037037037037,0.119376124775045,0.899290780141844,0.119376124775045,0.509333452458444,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"vitality",0.319139966273187,0.121805328983143,0.658823529411765,0.067106051527861,0.917496443812233,0.067106051527861,0.492301247670047,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"having energy",0.306492411467116,0.0594625500285878,0.65,0.0311563810665069,0.960170697012802,0.0311563810665069,0.495663539039655,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"positive functioning",0.362141652613828,0.291334894613583,0.667381974248927,0.186339125224685,0.779516358463727,0.186339125224685,0.482927741844206,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing job satisfaction",0.97849915682968,NA,0,NA,0.97849915682968,NA,NA,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing optimism",0.397976391231029,0.369814651368049,0.701842546063652,0.251048532055123,0.746799431009957,0.251048532055123,0.49892398153254,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"peace with thoughts and feelings",0.324620573355818,0.11784140969163,0.727891156462585,0.0641102456560815,0.943100995732575,0.0641102456560815,0.503605620694328,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"purpose in life",0.303962900505902,0.0750700280112045,0.577586206896552,0.0401437986818454,0.930298719772404,0.0401437986818454,0.485221259227125,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"depression",0.325885328836425,0.0909607731665719,0.747663551401869,0.0484261501210654,0.9625,0.0484261501210654,0.505463075060533,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"anxiety",0.330944350758853,0.120775623268698,0.712418300653595,0.0659806295399516,0.938888888888889,0.0659806295399516,0.50243475921442,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"suffering",0.954890387858347,NA,0,NA,0.954890387858347,NA,NA,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"feeling pain",0.313659359190556,0.0412249705535925,0.777777777777778,0.0211736237144586,0.986091794158554,0.0211736237144586,0.503632708936506,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing altruism",0.435075885328836,0.175891758917589,0.445482866043614,0.109578544061303,0.833177132146204,0.109578544061303,0.471377838103753,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"loneliness",0.433811129848229,0.110006626905235,0.721739130434783,0.0595408895265423,0.967280163599182,0.0595408895265423,0.513410526562862,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"quality of relationships",0.449409780775717,0.209443099273608,0.650375939849624,0.124819624819625,0.905679513184584,0.124819624819625,0.515249569002105,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"belonging to society",0.345278246205734,0.226978596316575,0.662790697674419,0.136936936936937,0.835926449787836,0.136936936936937,0.486431693362386,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing gratitude",0.346964586846543,0.210096889342172,0.662379421221865,0.124848484848485,0.854570637119114,0.124848484848485,0.489709560983799,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing trust",0.357925801011804,0.123200921128382,0.685897435897436,0.0676786843769766,0.938053097345133,0.0676786843769766,0.502865890861055,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"feeling trusted",0.32672849915683,0.049970255800119,0.7,0.0259099321406539,0.976031957390146,0.0259099321406539,0.5009709447654,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"balance in the various aspects of own life",0.353709949409781,0.15257048092869,0.73015873015873,0.0851851851851852,0.93218085106383,0.0851851851851852,0.508683018124507,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"mastery (ability, capability)",0.368043844856661,0.175013758943313,0.602272727272727,0.102382485511912,0.871794871794872,0.102382485511912,0.487088678653392,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"perceiving discrimination",0.336424957841484,0.139890710382514,0.656410256410256,0.0782874617737003,0.909090909090909,0.0782874617737003,0.493689185432305,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"feeling loved by god",0.297217537942664,0.0153573538098051,0.65,0.00777047220561865,0.989985693848355,0.00777047220561865,0.498878083026987,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"belief in god",0.320826306913997,0.0359066427289048,0.588235294117647,0.0185185185185185,0.972074468085106,0.0185185185185185,0.495296493301812,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"religious criticism",0.306913996627319,0.0283687943262411,0.685714285714286,0.0144840072420036,0.984615384615385,0.0144840072420036,0.499549695928694,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"spiritual punishment",0.304384485666105,0.00960384153661465,0.888888888888889,0.00482800241400121,0.998601398601399,0.00482800241400121,0.5017147005077,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"feeling religious comfort",0.296795952782462,0.0118483412322275,0.666666666666667,0.00597728631201435,0.992846924177396,0.00597728631201435,0.499412105244705,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"financial/material worry",0.268549747048904,0.127702362996481,0.725714285714286,0.0700110253583241,0.913978494623656,0.0700110253583241,0.49199475999099,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"life after death belief",0.121838111298482,0.0179160773220179,0.904761904761905,0.00904761904761905,0.99264705882353,0.00904761904761905,0.500847338935574,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"volunteering",0.118887015177066,0.0169332079021637,0.692307692307692,0.00857142857142857,0.970588235294118,0.00857142857142857,0.489579831932773,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"charitable giving/helping",0.131534569983137,0.0199809705042816,0.807692307692308,0.0101156069364162,0.983108108108108,0.0101156069364162,0.496611857522262,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"seeking for forgiveness",0.117200674536256,0.0056980056980057,1,0.00285714285714286,1,0.00285714285714286,0.501428571428571,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"feeling having a political voice",0.20362563237774,0.209292591042277,0.865051903114187,0.119047619047619,0.856617647058823,0.119047619047619,0.487832633053221,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing government approval",0.163153456998314,0.0442946557534906,0.793103448275862,0.0227835562159485,0.96600566572238,0.0227835562159485,0.494394610969164,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"having hope",0.257588532883642,0.302574257425743,0.898823529411765,0.181904761904762,0.841911764705882,0.181904761904762,0.511908263305322,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"promoting good",0.233136593591906,0.275009964129135,0.843520782396088,0.164285714285714,0.764705882352941,0.164285714285714,0.464495798319328,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing delayed gratification",0.123946037099494,0.0244131455399061,0.866666666666667,0.0123809523809524,0.985294117647059,0.0123809523809524,0.498837535014006,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"ptsd (post-traumatic stress disorder)",0.0973861720067454,0.0237118103055176,1,0.0119981541301338,1,0.0119981541301338,0.505999077065067,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"describing smoking related health issues",0.0451096121416526,0.00961958898119808,0.846153846153846,0.00483729111697449,0.979591836734694,0.00483729111697449,0.492214563925834,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"describing drinking related health issues",0.0467959527824621,0.013094718463553,0.88235294117647,0.00659630606860158,0.979591836734694,0.00659630606860158,0.493094071401648,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"describing health limitations",0.0830522765598651,0.080338266384778,0.969387755102041,0.0419056021173357,0.971428571428571,0.0419056021173357,0.506667086772954,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"expressing empathy",0.259696458684654,0.382993675333802,0.949477351916376,0.23987676056338,0.71,0.23987676056338,0.47493838028169,"LLAMA32",1,"NO","FULL",109112,2372,0.309608475694699,0.266945890461178,0.0217116357504216,0.668679888554879,0.0768339647087879,0.303021061318216,0.690391524305301,"classified-L32-1B"
"happiness",0.720891130727196,0.712305025996534,0.737881508078995,0.688442211055276,0.753586497890295,0.688442211055276,0.721014354472786,"LLAMA32",3,"YES","FULL",109434,2379,0.789663175978215,0.782224902681068,0.0328051611016686,0.177531662920116,0.194896020231538,0.77289760582401,0.210336824021785,"classified-L32-3B-FT"
"resilience",0.730979403110551,0.34826883910387,0.7125,0.230458221024259,0.957849725106903,0.230458221024259,0.594153973065581,"LLAMA32",3,"YES","FULL",109434,2379,0.789663175978215,0.782224902681068,0.0328051611016686,0.177531662920116,0.194896020231538,0.77289760582401,0.210336824021785,"classified-L32-3B-FT"
"self-esteem",0.82219419924338,0.367713004484305,0.546666666666667,0.277027027027027,0.947286821705426,0.277027027027027,0.612156924366227,"LLAMA32",3,"YES","FULL",109434,2379,0.789663175978215,0.782224902681068,0.0328051611016686,0.177531662920116,0.194896020231538,0.77289760582401,0.210336824021785,"classified-L32-3B-FT"
"life satisfaction",0.630096679277007,0.251700680272109,0.44578313253012,0.175355450236967,0.880130293159609,0.175355450236967,0.527742871698288,"LLAMA32",3,"YES","FULL",109434,2379,0.789663175978215,0.782224902681068,0.0328051611016686,0.177531662920116,0.194896020231538,0.77289760582401,0.210336824021785,"classified-L32-3B-FT"
